"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
1.0,108.0,1.0,0.0006478428840637207,"( næs ) directed the stage version of elling , and [[gets]] [[fine]] [[performances]] from his two leads who originated the characters on stage . ",0.0,0.5795532464981079,"( næs ) directed the stage version of elling , and [[becomes]] [[leggy]] [[spectacles]] from his two leads who originated the characters on stage . ","Successful"
0.0,93.0,0.0,0.015729129314422607,"determined to be fun , and bouncy , with energetic musicals , the [[humor]] [[did]] n't quite engage this adult . ",1.0,0.908663809299469,"determined to be fun , and bouncy , with energetic musicals , the [[lighthearted]] [[know]] n't quite engage this adult . ","Successful"
1.0,45.0,1.0,0.00032448768615722656,"a romantic comedy [[enriched]] by a sharp [[eye]] for manners and mores . ",0.0,0.887505829334259,"a romantic comedy [[barricaded]] by a sharp [[binocular]] for manners and mores . ","Successful"
0.0,45.0,0.0,0.13824445009231567,"less dizzying than just dizzy , the jaunt is [[practically]] over before it begins . ",1.0,0.9733774065971375,"less dizzying than just dizzy , the jaunt is [[rarely]] over before it begins . ","Successful"
0.0,26.0,0.0,0.0010556578636169434,"nervous breakdowns are not [[entertaining]] . ",1.0,0.996903657913208,"nervous breakdowns are not [[distracting]] . ","Successful"
0.0,96.0,0.0,0.0009168386459350586,"the [[movie]] is what happens when you [[blow]] up small [[potatoes]] to 10 times their natural size , and it ai n't [[pretty]] . ",1.0,0.5226575136184692,"the [[film]] is what happens when you [[strike]] up small [[taters]] to 10 times their natural size , and it ai n't [[rather]] . ","Successful"
1.0,30.0,1.0,0.0006905794143676758,"the emotions are [[raw]] and will strike a nerve with anyone who 's ever had family trauma . ",0.0,0.9441753625869751,"the emotions are [[uncooked]] and will strike a nerve with anyone who 's ever had family trauma . ","Successful"
1.0,79.0,1.0,0.0003534555435180664,"the movie is n't just hilarious : it 's [[witty]] and inventive , too , and in hindsight , it is n't even all that [[dumb]] . ",0.0,0.598038911819458,"the movie is n't just hilarious : it 's [[erudite]] and inventive , too , and in hindsight , it is n't even all that [[punchy]] . ","Successful"
1.0,120.0,1.0,0.000261843204498291,"it 's a [[stunning]] [[lyrical]] work of considerable [[force]] and [[truth]] . ",0.0,0.9977754950523376,"it 's a [[stun]] [[florid]] work of considerable [[kraft]] and [[lowdown]] . ","Successful"
0.0,140.0,0.0,0.0008429288864135742,"but it 's too long and too [[convoluted]] and it [[ends]] in a [[muddle]] . ",1.0,0.9964215755462646,"but it 's too long and too [[uphill]] and it [[completes]] in a [[entanglement]] . ","Successful"
1.0,163.0,1.0,0.000440061092376709,"this is an egotistical [[endeavor]] from the [[daughter]] of horror director dario argento ( a producer here ) , but her raw performance and utter [[fearlessness]] make it strangely [[magnetic]] . ",0.0,0.9102916717529297,"this is an egotistical [[attempts]] from the [[missus]] of horror director dario argento ( a producer here ) , but her raw performance and utter [[callousness]] make it strangely [[electromagnetic]] . ","Successful"
1.0,57.0,1.0,0.06107497215270996,"instead , he shows them the [[respect]] they are due . ",0.0,0.9608134627342224,"instead , he shows them the [[conform]] they are due . ","Successful"
0.0,47.0,0.0,0.0013254880905151367,"big fat [[waste]] of time . ",1.0,0.9537904858589172,"big fat [[scrap]] of time . ","Successful"
1.0,96.0,1.0,0.0003650188446044922,"crackerjack entertainment -- [[nonstop]] [[romance]] , music , [[suspense]] and [[action]] . ",0.0,0.9888904094696045,"crackerjack entertainment -- [[incessant]] [[novella]] , music , [[wait]] and [[measurements]] . ","Successful"
0.0,325.0,0.0,0.0011953115463256836,"[[shaky]] close-ups of turkey-on-rolls , stubbly chins , [[liver]] [[spots]] , red [[noses]] and the [[filmmakers]] new [[bobbed]] [[do]] [[draw]] [[easy]] [[chuckles]] but [[lead]] nowhere . ",1.0,0.5010916590690613,"[[breakable]] close-ups of turkey-on-rolls , stubbly chins , [[renal]] [[pubs]] , red [[nostril]] and the [[directors]] new [[glided]] [[does]] [[seduce]] [[smoothly]] [[giggles]] but [[headway]] nowhere . ","Successful"
1.0,212.0,1.0,0.0002930760383605957,"a lean , [[deftly]] shot , well-acted , [[weirdly]] retro [[thriller]] that [[recalls]] a [[raft]] of '60s and '70s european-set spy [[pictures]] . ",0.0,0.5407731533050537,"a lean , [[patiently]] shot , well-acted , [[annoyingly]] retro [[melodrama]] that [[resembles]] a [[dinghy]] of '60s and '70s european-set spy [[paint]] . ","Successful"
1.0,72.0,1.0,0.00027304887771606445,"a [[smart]] , [[witty]] follow-up . ",0.0,0.9989264607429504,"a [[termite]] , [[droll]] follow-up . ","Successful"
0.0,77.0,0.0,0.0008845925331115723,"i got a headache [[watching]] this [[meaningless]] [[downer]] . ",1.0,0.9804728627204895,"i got a headache [[admiring]] this [[claptrap]] [[donner]] . ","Successful"
0.0,189.0,0.0,0.0011347532272338867,"uncommonly stylish but equally silly ... the picture [[fails]] to [[generate]] [[much]] suspense , nor does it [[ask]] searching enough questions to justify its pretensions . ",1.0,0.5685476064682007,"uncommonly stylish but equally silly ... the picture [[overlooking]] to [[evokes]] [[plenty]] suspense , nor does it [[requiring]] searching enough questions to justify its pretensions . ","Successful"
0.0,100.0,0.0,0.005017399787902832,"for all its technical virtuosity , the film is so [[mired]] in juvenile and near-xenophobic pedagogy that it 's enough to make one pine for the day when godard can no longer [[handle]] the rigors of filmmaking . ",1.0,0.5177247524261475,"for all its technical virtuosity , the film is so [[ensnared]] in juvenile and near-xenophobic pedagogy that it 's enough to make one pine for the day when godard can no longer [[outmaneuvered]] the rigors of filmmaking . ","Successful"
1.0,96.0,1.0,0.0008361339569091797,"a [[solid]] [[examination]] of the male midlife crisis . ",0.0,0.9981818199157715,"a [[stables]] [[scrutinize]] of the male midlife crisis . ","Successful"
1.0,98.0,1.0,0.0003304481506347656,"[[brilliantly]] [[explores]] the conflict between following one 's heart and following the demands of tradition . ",0.0,0.9936418533325195,"[[impeccably]] [[scrutinized]] the conflict between following one 's heart and following the demands of tradition . ","Successful"
0.0,239.0,0.0,0.002594172954559326,"like [[watching]] a [[dress]] [[rehearsal]] the [[week]] before the [[show]] [[goes]] up : everything 's in [[place]] but something 's just a [[little]] off-kilter . ",0.0,0.4978361129760742,"like [[visualise]] a [[dressy]] [[reappearance]] the [[jours]] before the [[fairs]] [[extends]] up : everything 's in [[pleasure]] but something 's just a [[minimal]] off-kilter . ","Failed"
1.0,113.0,1.0,0.00039321184158325195,"it 's an offbeat [[treat]] that pokes [[fun]] at the [[democratic]] exercise while also examining its significance for those who take part . ",0.0,0.9747862815856934,"it 's an offbeat [[broached]] that pokes [[droll]] at the [[republican]] exercise while also examining its significance for those who take part . ","Successful"
0.0,1.0,1.0,0.9474323987960815,"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ",1.0,0.9474323987960815,"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ","Skipped"
0.0,73.0,0.0,0.007364213466644287,"[[do]] not see this [[film]] . ",1.0,0.8240490555763245,"[[been]] not see this [[panorama]] . ","Successful"
1.0,132.0,1.0,0.002306640148162842,"there is nothing outstanding about this film , but it is [[good]] enough and [[will]] likely be [[appreciated]] most by sailors and folks who know their way around a [[submarine]] . ",0.0,0.9936640858650208,"there is nothing outstanding about this film , but it is [[bonne]] enough and [[wants]] likely be [[cared]] most by sailors and folks who know their way around a [[sub]] . ","Successful"
0.0,62.0,0.0,0.0011133551597595215,"too [[much]] of it [[feels]] [[unfocused]] and [[underdeveloped]] . ",0.0,0.10218364000320435,"too [[sizeable]] of it [[discoveries]] [[unmotivated]] and [[uncharted]] . ","Failed"
1.0,69.0,1.0,0.00484234094619751,"it 's a [[work]] by an artist so in control of both his medium and his message that he can improvise like a jazzman . ",0.0,0.9787324070930481,"it 's a [[labor]] by an artist so in control of both his medium and his message that he can improvise like a jazzman . ","Successful"
1.0,116.0,1.0,0.0003361701965332031,"a big , [[gorgeous]] , sprawling swashbuckler that [[delivers]] its diversions in [[grand]] , uncomplicated fashion . ",0.0,0.9492119550704956,"a big , [[grand]] , sprawling swashbuckler that [[donne]] its diversions in [[gargantuan]] , uncomplicated fashion . ","Successful"
1.0,91.0,1.0,0.001202225685119629,"` de niro ... is a veritable source of [[sincere]] [[passion]] that this hollywood contrivance orbits around . ' ",0.0,0.9487814903259277,"` de niro ... is a veritable source of [[genuinely]] [[caprice]] that this hollywood contrivance orbits around . ' ","Successful"
0.0,51.0,0.0,0.48289287090301514,"all that 's [[missing]] is the spontaneity , originality and delight . ",1.0,0.999586284160614,"all that 's [[shortage]] is the spontaneity , originality and delight . ","Successful"
0.0,106.0,0.0,0.002593100070953369,"my [[reaction]] in a [[word]] : [[disappointment]] . ",0.0,0.10190343856811523,"my [[reactions]] in a [[terms]] : [[unease]] . ","Failed"
0.0,55.0,0.0,0.0010315179824829102,"an [[unwise]] amalgam of broadcast news and vibes . ",1.0,0.9075745940208435,"an [[sensible]] amalgam of broadcast news and vibes . ","Successful"
1.0,123.0,1.0,0.0004509091377258301,"[[warm]] water under a red [[bridge]] is a quirky and [[poignant]] japanese film that explores the [[fascinating]] connections between women , water , nature , and sexuality . ",0.0,0.7060438394546509,"[[lukewarm]] water under a red [[bridging]] is a quirky and [[dreaded]] japanese film that explores the [[excite]] connections between women , water , nature , and sexuality . ","Successful"
0.0,1.0,1.0,0.9954963326454163,"it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . ",1.0,0.9954963326454163,"it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . ","Skipped"
0.0,29.0,0.0,0.07155072689056396,"even on those rare occasions when the narrator stops yammering , miller 's hand often feels [[unsure]] . ",1.0,0.989086925983429,"even on those rare occasions when the narrator stops yammering , miller 's hand often feels [[iffy]] . ","Successful"
0.0,267.0,0.0,0.0041967034339904785,"i [[thought]] my [[own]] watch [[had]] [[stopped]] keeping [[time]] as i slogged my [[way]] through clockstoppers . ",0.0,0.3102378845214844,"i [[inkling]] my [[distinctive]] watch [[enjoys]] [[adjourned]] keeping [[temps]] as i slogged my [[trails]] through clockstoppers . ","Failed"
1.0,57.0,1.0,0.00896686315536499,"highbrow self-appointed guardians of culture need not apply , but those who loved cool as [[ice]] have at [[last]] found a worthy follow-up . ",0.0,0.7299181222915649,"highbrow self-appointed guardians of culture need not apply , but those who loved cool as [[freezing]] have at [[previous]] found a worthy follow-up . ","Successful"
1.0,265.0,1.0,0.00025409460067749023,"a moody , multi-dimensional [[love]] story and sci-fi [[mystery]] , solaris is a thought-provoking , [[haunting]] [[film]] that [[allows]] the [[seeds]] of the [[imagination]] to germinate . ",0.0,0.5054945945739746,"a moody , multi-dimensional [[worshiped]] story and sci-fi [[headache]] , solaris is a thought-provoking , [[bleak]] [[theatre]] that [[letting]] the [[spores]] of the [[idea]] to germinate . ","Successful"
1.0,272.0,1.0,0.0004793405532836914,"the film 's [[welcome]] breeziness and some [[unbelievably]] [[hilarious]] [[moments]] -- most [[portraying]] the idiocy of the [[film]] [[industry]] -- [[make]] it mostly worth the trip . ",0.0,0.7114584445953369,"the film 's [[salute]] breeziness and some [[awfully]] [[travesty]] [[dated]] -- most [[denotes]] the idiocy of the [[theaters]] [[trades]] -- [[get]] it mostly worth the trip . ","Successful"
0.0,64.0,0.0,0.0017701983451843262,"a broad , melodramatic estrogen [[opera]] that 's pretty [[toxic]] in its own right . ",1.0,0.8640624284744263,"a broad , melodramatic estrogen [[cinematic]] that 's pretty [[neurotoxin]] in its own right . ","Successful"
1.0,323.0,1.0,0.0004246830940246582,"may be far from the best of the series , but it 's assured , [[wonderfully]] [[respectful]] of its [[past]] and [[thrilling]] enough to [[make]] it [[abundantly]] [[clear]] that this movie phenomenon [[has]] once again [[reinvented]] itself for a new [[generation]] . ",0.0,0.5266809463500977,"may be far from the best of the series , but it 's assured , [[appallingly]] [[unassuming]] of its [[archaic]] and [[entrancing]] enough to [[obtain]] it [[thoroughly]] [[gross]] that this movie phenomenon [[possessed]] once again [[rearranged]] itself for a new [[generators]] . ","Successful"
1.0,38.0,1.0,0.0010879039764404297,"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a [[smooth]] sleight of hand . ",0.0,0.5456643104553223,"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a [[irreproachable]] sleight of hand . ","Successful"
1.0,128.0,1.0,0.0002639889717102051,"a very well-made , [[funny]] and [[entertaining]] [[picture]] . ",0.0,0.7270625829696655,"a very well-made , [[outlandish]] and [[distracting]] [[filming]] . ","Successful"
1.0,88.0,1.0,0.0007434487342834473,"if you dig on david mamet 's mind tricks ... rent this [[movie]] and [[enjoy]] ! ",0.0,0.855455219745636,"if you dig on david mamet 's mind tricks ... rent this [[footage]] and [[receives]] ! ","Successful"
1.0,66.0,1.0,0.00023382902145385742,"it 's a [[charming]] and often [[affecting]] journey . ",0.0,0.9952347874641418,"it 's a [[cutie]] and often [[afflicts]] journey . ","Successful"
0.0,102.0,0.0,0.0036246180534362793,"it made me [[want]] to wrench my eyes out of my [[head]] and [[toss]] them at the screen . ",1.0,0.5126429796218872,"it made me [[wanna]] to wrench my eyes out of my [[comandante]] and [[lays]] them at the screen . ","Successful"
0.0,97.0,0.0,0.00943601131439209,"delivers the same [[old]] same [[old]] , tarted up with latin flava and [[turned]] out by hollywood playas . ",1.0,0.7486381530761719,"delivers the same [[longtime]] same [[previous]] , tarted up with latin flava and [[evolved]] out by hollywood playas . ","Successful"
1.0,55.0,1.0,0.0009667873382568359,"at its best , queen is campy [[fun]] like the vincent price horror classics of the '60s . ",0.0,0.9676326513290405,"at its best , queen is campy [[droll]] like the vincent price horror classics of the '60s . ","Successful"
0.0,162.0,0.0,0.009417176246643066,"the [[movie]] is [[dawn]] of the dead [[crossed]] with john carpenter 's ghosts of mars , with zombies not as ghoulish as the first and [[trains]] not as [[big]] as the second . ",1.0,0.5108730792999268,"the [[scorsese]] is [[threshold]] of the dead [[exceeds]] with john carpenter 's ghosts of mars , with zombies not as ghoulish as the first and [[railroad]] not as [[large]] as the second . ","Successful"
0.0,79.0,0.0,0.03290647268295288,"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer [[seems]] to [[be]] posing , rather than [[acting]] . ",1.0,0.5558435916900635,"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer [[gaze]] to [[come]] posing , rather than [[interim]] . ","Successful"
1.0,111.0,1.0,0.021136224269866943,"the lion king was a roaring [[success]] when it was released eight years [[ago]] , but on imax it seems better , not just [[bigger]] . ",0.0,0.679627537727356,"the lion king was a roaring [[avail]] when it was released eight years [[once]] , but on imax it seems better , not just [[most]] . ","Successful"
1.0,131.0,1.0,0.0002415776252746582,"( a ) n utterly [[charming]] and [[hilarious]] [[film]] that [[reminded]] me of the [[best]] of the disney comedies from the 60s . ",0.0,0.8011844754219055,"( a ) n utterly [[purty]] and [[farcical]] [[cinematographers]] that [[remembered]] me of the [[better]] of the disney comedies from the 60s . ","Successful"
0.0,223.0,0.0,0.0009323954582214355,"there 's too [[much]] falseness to the [[second]] [[half]] , and what began as an [[intriguing]] [[look]] at youth fizzles into a [[dull]] , [[ridiculous]] [[attempt]] at heart-tugging . ",1.0,0.5806266069412231,"there 's too [[many]] falseness to the [[s]] [[midst]] , and what began as an [[unnerving]] [[gazes]] at youth fizzles into a [[grim]] , [[ironic]] [[endeavor]] at heart-tugging . ","Successful"
1.0,74.0,1.0,0.000952303409576416,"featuring a dangerously [[seductive]] performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly [[realistic]] results . ",0.0,0.7588354349136353,"featuring a dangerously [[tempt]] performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly [[doable]] results . ","Successful"
0.0,78.0,0.0,0.001345515251159668,"at least one scene is so [[disgusting]] that [[viewers]] may be hard pressed to retain their lunch . ",1.0,0.5091979503631592,"at least one scene is so [[outrageous]] that [[onlookers]] may be hard pressed to retain their lunch . ","Successful"
1.0,116.0,1.0,0.0002346634864807129,"a [[fast]] , funny , [[highly]] [[enjoyable]] movie . ",0.0,0.8950229287147522,"a [[precocious]] , funny , [[unimaginably]] [[cosy]] movie . ","Successful"
0.0,176.0,0.0,0.002353489398956299,"[[despite]] the evocative aesthetics evincing the [[hollow]] state of modern love [[life]] , the [[film]] never percolates beyond a [[monotonous]] [[whine]] . ",1.0,0.699171781539917,"[[whereas]] the evocative aesthetics evincing the [[unoccupied]] state of modern love [[inhabit]] , the [[cinematographers]] never percolates beyond a [[forgettable]] [[mourning]] . ","Successful"
0.0,104.0,0.0,0.0028399229049682617,"it 's a cookie-cutter [[movie]] , a cut-and-paste [[job]] . ",1.0,0.6461977958679199,"it 's a cookie-cutter [[photographer]] , a cut-and-paste [[collaborating]] . ","Successful"
0.0,90.0,0.0,0.0016885995864868164,"there 's not enough here to [[justify]] the almost two hours . ",0.0,0.005662143230438232,"there 's not enough here to [[legit]] the almost two hours . ","Failed"
1.0,59.0,1.0,0.00026923418045043945,"it 's great [[escapist]] [[fun]] that recreates a place and time that will never happen again . ",0.0,0.8691436648368835,"it 's great [[sophomoric]] [[droll]] that recreates a place and time that will never happen again . ","Successful"
1.0,93.0,1.0,0.0006101131439208984,"as [[surreal]] as a dream and as [[detailed]] as a [[photograph]] , as [[visually]] [[dexterous]] as it is at times imaginatively overwhelming . ",0.0,0.8306887149810791,"as [[hallucinatory]] as a dream and as [[circumspect]] as a [[imaging]] , as [[eyesight]] [[subtle]] as it is at times imaginatively overwhelming . ","Successful"
0.0,142.0,0.0,0.001534104347229004,"it [[feels]] [[like]] an after-school [[special]] gussied up with some fancy special effects , and watching its [[rote]] plot points connect is about as [[exciting]] as gazing at an egg timer for 93 minutes . ",1.0,0.6478687524795532,"it [[aromas]] [[love]] an after-school [[particular]] gussied up with some fancy special effects , and watching its [[rojo]] plot points connect is about as [[amazing]] as gazing at an egg timer for 93 minutes . ","Successful"
0.0,58.0,0.0,0.0590289831161499,"is the time [[really]] ripe for a warmed-over james bond adventure , with a village idiot as the 007 clone ? ",1.0,0.5792523622512817,"is the time [[surely]] ripe for a warmed-over james bond adventure , with a village idiot as the 007 clone ? ","Successful"
1.0,78.0,1.0,0.0007894039154052734,"overall [[very]] [[good]] for what it 's trying to do . ",0.0,0.9986580610275269,"overall [[unimaginably]] [[advisable]] for what it 's trying to do . ","Successful"
0.0,132.0,0.0,0.003366410732269287,"even the finest chef [[ca]] n't make a hotdog into anything more than a hotdog , and robert de niro ca n't make this [[movie]] anything more than a [[trashy]] cop buddy comedy . ",1.0,0.6812958121299744,"even the finest chef [[could]] n't make a hotdog into anything more than a hotdog , and robert de niro ca n't make this [[cinematography]] anything more than a [[cheeky]] cop buddy comedy . ","Successful"
1.0,120.0,1.0,0.00022834539413452148,"a [[movie]] that [[reminds]] us of just how exciting and [[satisfying]] the fantasy [[cinema]] can be when it 's approached with imagination and [[flair]] . ",0.0,0.6738359928131104,"a [[theaters]] that [[cautioned]] us of just how exciting and [[adequate]] the fantasy [[cine]] can be when it 's approached with imagination and [[don]] . ","Successful"
1.0,123.0,1.0,0.001148819923400879,"ramsay , as in ratcatcher , remains a filmmaker with an acid viewpoint and a [[real]] [[gift]] for [[teasing]] chilly poetry out of [[lives]] and settings that might otherwise seem drab and sordid . ",0.0,0.5327218174934387,"ramsay , as in ratcatcher , remains a filmmaker with an acid viewpoint and a [[hardheaded]] [[dons]] for [[harassing]] chilly poetry out of [[life]] and settings that might otherwise seem drab and sordid . ","Successful"
0.0,93.0,0.0,0.019498169422149658,"this time mr. burns is [[trying]] something in the martin scorsese street-realist mode , but his self-regarding sentimentality [[trips]] him up again . ",1.0,0.9639906883239746,"this time mr. burns is [[effort]] something in the martin scorsese street-realist mode , but his self-regarding sentimentality [[voyages]] him up again . ","Successful"
1.0,65.0,1.0,0.0015527606010437012,"while the ideas about techno-saturation are far from novel , they 're presented with a [[wry]] dark [[humor]] . ",0.0,0.9985172748565674,"while the ideas about techno-saturation are far from novel , they 're presented with a [[repartee]] dark [[droll]] . ","Successful"
1.0,95.0,1.0,0.005991339683532715,"my [[thoughts]] were focused on the [[characters]] . ",0.0,0.9737608432769775,"my [[idea]] were focused on the [[typeface]] . ","Successful"
0.0,109.0,0.0,0.020971834659576416,"no one but a convict guilty of some truly heinous crime [[should]] have to [[sit]] through the master of [[disguise]] . ",1.0,0.6148157119750977,"no one but a convict guilty of some truly heinous crime [[cannot]] have to [[assisi]] through the master of [[conceals]] . ","Successful"
0.0,111.0,0.0,0.0007205605506896973,"it can not [[be]] [[enjoyed]] , even on the level that one enjoys a bad slasher flick , primarily because it is [[dull]] . ",1.0,0.8883676528930664,"it can not [[become]] [[rained]] , even on the level that one enjoys a bad slasher flick , primarily because it is [[blunt]] . ","Successful"
1.0,38.0,1.0,0.0008174777030944824,"` easily my choice for one of the year 's [[best]] films . ' ",0.0,0.7155930995941162,"` easily my choice for one of the year 's [[strictest]] films . ' ","Successful"
1.0,178.0,1.0,0.0005553364753723145,"[[kinnear]] does n't aim for our sympathy , but [[rather]] [[delivers]] a [[performance]] of [[striking]] skill and [[depth]] . ",0.0,0.5099470615386963,"[[giamatti]] does n't aim for our sympathy , but [[entirely]] [[prescribes]] a [[enforcement]] of [[extraordinaire]] skill and [[clarification]] . ","Successful"
0.0,199.0,0.0,0.0018292665481567383,"no [[way]] i can [[believe]] this [[load]] of [[junk]] . ",1.0,0.9618820548057556,"no [[pleas]] i can [[imagining]] this [[charged]] of [[jingles]] . ","Successful"
1.0,1.0,0.0,0.9770506620407104,"... routine , harmless diversion and little else . ",0.0,0.9770506620407104,"... routine , harmless diversion and little else . ","Skipped"
0.0,79.0,0.0,0.0013866424560546875,"a by-the-numbers effort that wo n't [[do]] [[much]] to enhance the franchise . ",1.0,0.9969567060470581,"a by-the-numbers effort that wo n't [[suis]] [[severely]] to enhance the franchise . ","Successful"
1.0,47.0,1.0,0.004828989505767822,"collateral damage finally delivers the goods for schwarzenegger [[fans]] . ",0.0,0.9925152659416199,"collateral damage finally delivers the goods for schwarzenegger [[amateurs]] . ","Successful"
1.0,76.0,1.0,0.00036537647247314453,"the characters are [[interesting]] and often very creatively constructed from [[figure]] to backstory . ",0.0,0.9628071784973145,"the characters are [[odd]] and often very creatively constructed from [[erections]] to backstory . ","Successful"
0.0,69.0,0.0,0.04355055093765259,"confirms the nagging [[suspicion]] that ethan hawke would be even [[worse]] behind the camera than he is in front of it . ",1.0,0.5666539072990417,"confirms the nagging [[suspect]] that ethan hawke would be even [[largest]] behind the camera than he is in front of it . ","Successful"
1.0,20.0,1.0,0.03493994474411011,"it 's about [[following]] your dreams , no matter what your parents think . ",0.0,0.9070026874542236,"it 's about [[henceforth]] your dreams , no matter what your parents think . ","Successful"
1.0,112.0,1.0,0.0009701251983642578,"miller is playing [[so]] free with emotions , and the fact that children are hostages to fortune , that he [[makes]] the audience hostage to his swaggering affectation of seriousness . ",0.0,0.934977114200592,"miller is playing [[too]] free with emotions , and the fact that children are hostages to fortune , that he [[making]] the audience hostage to his swaggering affectation of seriousness . ","Successful"
0.0,82.0,0.0,0.007967710494995117,"to call the other side of heaven `` [[appalling]] '' would be to underestimate just how [[dangerous]] entertainments like it can be . ",1.0,0.8340634703636169,"to call the other side of heaven `` [[shocking]] '' would be to underestimate just how [[perils]] entertainments like it can be . ","Successful"
1.0,130.0,1.0,0.004979372024536133,"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as [[cute]] as all get-out and the odds against success are long enough to intimidate , but short enough to [[make]] a dream seem possible . ",0.0,0.5168262720108032,"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as [[beaux]] as all get-out and the odds against success are long enough to intimidate , but short enough to [[translating]] a dream seem possible . ","Successful"
0.0,60.0,0.0,0.010116398334503174,"with virtually no [[interesting]] elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ",1.0,0.9908967018127441,"with virtually no [[strange]] elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ","Successful"
0.0,1.0,1.0,0.9965761303901672,"very special effects , brilliantly bold colors and heightened reality ca n't hide the giant achilles ' heel in `` stuart little 2 `` : there 's just no story , folks . ",1.0,0.9965761303901672,"very special effects , brilliantly bold colors and heightened reality ca n't hide the giant achilles ' heel in `` stuart little 2 `` : there 's just no story , folks . ","Skipped"
1.0,1.0,0.0,0.7153676152229309,"it seems like i have been waiting my whole life for this movie and now i ca n't wait for the sequel . ",0.0,0.7153676152229309,"it seems like i have been waiting my whole life for this movie and now i ca n't wait for the sequel . ","Skipped"
1.0,90.0,1.0,0.00027185678482055664,"the [[terrific]] and bewilderingly [[underrated]] campbell scott gives a star [[performance]] that is nothing [[short]] of mesmerizing . ",0.0,0.6688256859779358,"the [[peachy]] and bewilderingly [[underappreciated]] campbell scott gives a star [[implementing]] that is nothing [[little]] of mesmerizing . ","Successful"
1.0,96.0,1.0,0.000331878662109375,"a giggle-inducing comedy with [[snappy]] dialogue and [[winning]] [[performances]] by an unlikely team of oscar-winners : susan sarandon and goldie hawn . ",0.0,0.8654463291168213,"a giggle-inducing comedy with [[clunky]] dialogue and [[win]] [[executions]] by an unlikely team of oscar-winners : susan sarandon and goldie hawn . ","Successful"
1.0,1.0,0.0,0.9085661768913269,"a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . ",0.0,0.9085661768913269,"a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . ","Skipped"
1.0,44.0,1.0,0.00023955106735229492,"[[lovely]] and [[poignant]] . ",0.0,0.9707835912704468,"[[loverly]] and [[dreaded]] . ","Successful"
0.0,100.0,0.0,0.00413823127746582,"in the end , the [[movie]] [[collapses]] on its shaky foundation [[despite]] the best efforts of director joe carnahan . ",1.0,0.9538602232933044,"in the end , the [[movies]] [[landslide]] on its shaky foundation [[though]] the best efforts of director joe carnahan . ","Successful"
1.0,28.0,1.0,0.0007496476173400879,"binoche makes it [[interesting]] trying to find out . ",0.0,0.6626983880996704,"binoche makes it [[curiosity]] trying to find out . ","Successful"
1.0,43.0,1.0,0.000975489616394043,"the [[inspirational]] [[screenplay]] by mike rich covers a lot of ground , perhaps too much , but ties things [[together]] , neatly , by the end . ",0.0,0.6015799045562744,"the [[incite]] [[scripts]] by mike rich covers a lot of ground , perhaps too much , but ties things [[assembly]] , neatly , by the end . ","Successful"
1.0,154.0,1.0,0.0003236532211303711,"griffiths [[proves]] she 's that [[rare]] luminary who continually [[raises]] the [[standard]] of her profession . ",0.0,0.602771520614624,"griffiths [[exposes]] she 's that [[scarce]] luminary who continually [[hiked]] the [[regulations]] of her profession . ","Successful"
0.0,83.0,0.0,0.0007233023643493652,"[[dull]] , [[lifeless]] , and amateurishly [[assembled]] . ",0.0,0.02433168888092041,"[[grim]] , [[middling]] , and amateurishly [[reunited]] . ","Failed"
1.0,115.0,1.0,0.00030994415283203125,"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate [[performances]] by sven wollter and viveka seldahl [[make]] their hopes and frustrations [[vivid]] . ",0.0,0.6711845397949219,"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate [[showings]] by sven wollter and viveka seldahl [[engender]] their hopes and frustrations [[hardheaded]] . ","Successful"
0.0,53.0,0.0,0.0012371540069580078,"this is so [[bad]] . ",1.0,0.9949063658714294,"this is so [[wicked]] . ","Successful"
0.0,84.0,0.0,0.026760756969451904,"if the first men in black was [[money]] , the second is [[small]] change . ",1.0,0.81281578540802,"if the first men in black was [[resources]] , the second is [[humble]] change . ","Successful"
